index,id,reference_text,transcription,success
609,20100211-0900-PLENARY-3-en_20100211-09:21:23_8,WE DO NOT WANT ANY MORE NEEDLE STICK INJURIES UNNECESSARILY DURING THAT WAITING TIME,Rwy'n meddwl i ni'n gweithio'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i'r hyn sy'n meddwl i,True
610,20131023-0900-PLENARY-15-en_20131023-20:38:08_20,RESOURCES AT THE SAME TIME WE ARE SEEING THE VOLATILITY OF THOSE PRICES INCREASING,"Na različenem različenem, smo videli, da je boljatilitiva prijezna.",True
611,20190416-0900-PLENARY-en_20190416-15:34:25_0,MADAM PRESIDENT THE RECENT ESCALATION IN LIBYA STARTED AT A MOMENT JUST WHEN THE POSSIBILITY FOR PEACE WAS BECOMING REAL,"President, the recent escalation in Libya started at a moment just when the possibility for peace was becoming real.",True
612,20150115-0900-PLENARY-10-en_20150115-13:16:04_2,THIS REPRESSION DOES NOT BECOME JUSTIFIED SIMPLY BECAUSE SISI HAS MADE A GOOD SPEECH IN CAIRO ABOUT THE NEED FOR REFORM OF ISLAM OR SIMPLY BECAUSE HE HAS NORMALISED RELATIONS WITH ISRAEL,These repressions do not become justified simply because Sisi has made a good speech in Cairo about the need for reform of Islam or simply because he's normalized relations in Israel.,True
613,20140415-0900-PLENARY-20-en_20140415-21:11:57_29,FINALLY I VERY MUCH VALUE AND APPRECIATE THE PROVISIONS ON SOLIDARITY INTRODUCED BY PARLIAMENT,"Finally, I very much value and appreciate the provisions of solidarity introduced by the Parliament.",True
614,20150211-0900-PLENARY-3-en_20150211-09:51:03_20,MINDS THE VOTERS MADE UP THEIR MINDS IN GREECE AND THEY CHOSE SYRIZA YOU WILL NOT BE SURPRISED TO HEAR THAT I DISAGREE WITH THEIR PLATFORM BUT THE PEOPLE OF GREECE VOTED FOR IT AND WE HAVE TO RECOGNISE,Mae'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r ddweud o'r,True
615,20120214-0900-PLENARY-16-en_20120214-20:34:36_13,I AM THEREFORE VERY GLAD THAT WE HAVE BEEN ABLE TO RAISE OUR AMBITIONS IN THIS PROCESS THANKS TO THIS DECISION WE WILL FREE UP THE EIGHT HUNDRED MHZ BAND FROM JANUARY TWO THOUSAND AND THIRTEEN WHICH WILL PROVIDE EUROPEAN TELECOMS INDUSTRIES AND NEW SERVICES WITH THE CAPACITY WHICH IS NEEDED,"And I'm therefore very glad that we have been able to raise the ambitions in this process. Thanks to this decision, we will free up the 800 megahertz band from January 2013, which will provide European telecom industries and new services with the capacity that is needed.",True
616,20171130-0900-PLENARY-7-en_20171130-11:01:35_6,YOU DO AN ANONYMOUS SURVEY OF LESS THAN HALF YOUR STAFF AND IT IS NOT GOOD ENOUGH,You're doing an anonymous survey of less than half your staff and it's not good enough.,True
617,20100210-0900-PLENARY-3-en_20100210-09:23:13_9,THE ECR GROUP BELIEVES THAT THE ALMOST COMICAL NAME DISPUTE WITH GREECE SHOULD BE RESOLVED SENSIBLY AND RAPIDLY,The ECR group believes that the almost comical name dispute with Greece should be resolved sensibly and rapidly.,True
618,20111116-0900-PLENARY-3-en_20111116-10:32:12_1,I AGREE WITH HIM SO I WOULD LIKE TO SUGGEST SOME POSITIVE ACTIONS,i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w ddweud i'w,True
619,20150429-0900-PLENARY-18-en_20150429-17:50:12_2,THE FERTILE CRESCENT OF MESOPOTAMIA IS ONE OF THE BIRTHPLACES OF HUMAN CIVILISATION AND THE SHARING OF CULTURE WITH OTHERS IS A NATURAL HUMAN MECHANISM FOR CREATING OPENNESS AND UNDERSTANDING BETWEEN DIVERSE GROUPS OF PEOPLE IT IS THAT COMMON HUMANITY THAT CO EXISTENCE AND UNDERSTANDING WHICH ISIS SEEKS TO DESTROY,"The fertile crescent of Mesopotamia is one of the birthplaces of human civilization. And the sharing of culture with others is a natural human mechanism for creating openness and understanding between diverse groups of people. And it is that common humanity, that coexistence and understanding that ISIS seeks to destroy.",True
620,20180530-0900-PLENARY-19-en_20180530-15:01:59_5,THIRD COUNTRY NATIONALS WHO BENEFIT FROM A CITIZENSHIP,Third country nationals who benefit from a citizenship,True
621,20200210-0900-PLENARY-en_20200210-18:51:49_3,RULE OF LAW AND MEDIA PLURALISM HAVE BEEN DECLINING SINCE SERBIA STARTED NEGOTIATIONS IN TWO THOUSAND AND FOURTEEN YET WE PRETEND AS IF NOTHING HAS HAPPENED AND CONTINUE THE NEGOTIATIONS AND OTHER CHAPTERS BUT WITHOUT THE FUNDAMENTALS WE CANNOT PROGRESS IN OTHER FIELDS EITHER WITH A NEW APPROACH WE CAN MOVE FORWARD WHEN WE SEE PROGRESS THE MORE AMBITIOUS COUNTRIES NEED TO BE INCLUDED IN AS MANY EU POLICIES AS POSSIBLE WITH THIS WE COULD GAIN BACK CREDIBILITY AND WORK ON REAL CHANGES IN EVERY CITIZEN'S LIFE IN THE REGION,"rule of law and media pluralism have been declining since Syria started negotiations in 2014. Yet, we pretend as nothing has happened and continue the negotiations in other chapters, but without the fundamentals, we cannot progress in other fields either. With a new approach, we can move forward when we see progress. The more ambitious countries need to be included in as many EU policies as possible. With this, we could gain back credibility and work on real changes in every citizen's life in the region.",True
622,20101123-0900-PLENARY-14-en_20101123-18:34:26_44,LET US MAKE SURE THAT THE IDEAS AND INNOVATIONS AROUND LEAD TO THE CREATION OF QUALITY JOBS,"Počutim, da ideje in inovacije prišli do kvalitičnjih jobov.",True
623,20171213-0900-PLENARY-16-en_20171213-15:21:19_5,THIS HAS PUT THE SCHENGEN AREA UNDER HEAVY PRESSURE BUT WE HAVE NOT REMAINED IDLE MANY STEPS HAVE BEEN TAKEN TO SUSTAIN THE FULL AND PROPER FUNCTIONING OF SCHENGEN AND MANY PROPOSALS ARE IN THE PIPELINE,"This has put the Schengen area under heavy pressure, but we have not remained idle. Many steps have been taken to sustain the full and proper functioning of Schengen, and many proposals are in the pipeline.",True
624,20150128-0900-PLENARY-8-en_20150128-17:29:55_19,ENFORCING THE LEGISLATION THE COMMISSION KNOWS VERY WELL WHERE AND ON WHAT ISSUES INDIVIDUAL MEMBER STATES ARE FAILING,"enforcing the legislation, the commission knows very well where and on what issues the individual member states are failing.",True
625,20121121-0900-PLENARY-14-en_20121121-20:20:49_23,AS ALSO CALLED FOR BY THE REPORT THE COMMISSION SERVICES AND THE EEAS ARE DOING THEIR UTMOST TO ENSURE THAT THE NEW AGREEMENT IS A COMPREHENSIVE ONE WITH EMPHASIS ON POLITICAL LEGAL ECONOMIC AND SOCIAL REFORMS,"As also called by the report, the Commissioned Services and the European External Action Service are doing their utmost to ensure that the new agreement is a comprehensive one, with emphasis on political, legal, economic and social reforms.",True
626,20120612-0900-PLENARY-6-en_20120612-13:28:38_7,THE AGREEMENT ALSO EXPLORES THE POSSIBILITY OF DEVELOPING ELECTRICITY INTERCONNECTION BETWEEN ICELAND AND THE UK,Mae Llywodraeth yw'r bobl sy'n cael ei wneud o gweithio eich cyfnod o'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llywodraeth i'r Llyw,True
627,20160427-0900-PLENARY-13-en_20160427-19:23:27_9,AND OF COURSE THE COURT OF AUDITORS RECOGNISES IN ITS REPORTS THAT WE CAN ALSO DRAW ON WHAT WE DO WELL ESPECIALLY ON THE POLICY SIDE AND USE IT TO GENERATE MORE REPLICATION OF GOOD PRACTICE MAKING SURE THAT GOOD PRACTICE IS THE NORMAL PRACTICE I WOULD EVEN SAY BEST PRACTICE SHOULD BE THE NORMAL PRACTICE,"and make sure that what we do, and of course the court of auditors recognizes in their reports, that we can also draw on what we do well, especially on the policy side, and use it to generate more replication of good practice, making sure that good practice is the normal practice. I would even say best practice is the normal practice.",True
628,20151217-0900-PLENARY-4-en_20151217-10:21:49_4,I SHOULD LOVE TO SEE SOMETHING POSITIVE COME OUT OF OUR DELIBERATIONS AND SPEECHES THIS MORNING BUT I FEAR IT WILL BE MORE HOT AIR AND DOUBLE STANDARDS,"I should love to see something positive come out of our deliberations and speeches this morning, but I do regret it will be more hot air and double standards.",True
629,20091216-0900-PLENARY-11-en_20091216-18:28:34_2,HAS THE EUROPEAN UNION JOINED IN THOSE DISCUSSIONS IN TRYING TO BRIDGE THE GAP WITH THE UNITED STATES AND OTHERS TO TRY TO BRING THE REMAINING ISSUES TO A RESOLUTION,The European Union joined in those discussions and in trying to bridge the gap with the United States and others to try to bring the remaining issues to a resolution.,True
630,20090506-0900-PLENARY-15-en_20090506-22:40:26_19,THERE IS A WIDER LESSON TO LEARN FROM THIS,mae'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r ysgol yw'r yw'r ysgol yw'r yw'r ysgol yw'r yw'r ysgol yw'r yw'r yw'r yw'r y,True
631,20111115-0900-PLENARY-10-en_20111115-16:08:04_12,FINALLY ON A SEPARATE POINT PLEASE CAN SOMEBODY EXPLAIN TO THE EUROSCEPTICS THAT IF YOU ARE IN A FREE TRADE AGREEMENT OUTSIDE THE EU YOU SIMPLY ACCEPT EUROPEAN LEGISLATION AS IT IS PRESENTED TO YOU,Rwy'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gwe,True
632,20180913-0900-PLENARY-en_20180913-15:06:35_31,IN ORDER TO ACHIEVE THE AIMS OF THE COUNCIL RECOMMENDATION THE COMMISSION SUPPORTS AND WORKS TOGETHER WITH MEMBER,"in order to achieve the aims of the council recommendations, the commission supports and work together with member states.",True
633,20130612-0900-PLENARY-3-en_20130612-08:36:47_2,FIRSTLY I CANNOT AGREE WITH THE UNDERLYING PREMISE ON WHICH THE QUESTION IS BASED,"Firstly, I cannot agree with the underlying premise on which the question is based.",True
634,20130312-0900-PLENARY-4-en_20130312-09:15:14_5,SO I ALSO CONGRATULATED HIM ON THIS POSSIBILITY BECAUSE I OCCUPIED THIS POST THREE MONTHS AGO IN MY OWN COUNTRY,So I also congratulated him on this possibility because I occupied this post three months ago in my own country.,True
635,20170202-0900-PLENARY-4-en_20170202-10:27:13_4,TO MEET THE VISA LIBERALISATION BENCHMARKS WAS A CHALLENGE TO WHICH YOU HAVE RISEN,to meet the visa liberalization benchmark was a challenge to which you have risen.,True
636,20181112-0900-PLENARY-en_20181112-20:21:23_1,THAT WE CAN BASE OUR MANAGEMENT PROPOSAL ON INDIVIDUAL SCIENTIFIC OPINIONS,that we can base our management proposal on individual scientific opinions.,True
637,20130204-0900-PLENARY-15-en_20130204-21:54:38_3,I FULLY UNDERSTAND SOME OF THE CONCERNS RAISED TONIGHT AND I AM CONFIDENT THAT A CONTINUED DIALOGUE AMONGST THE INSTITUTIONS IS THE SOLUTION TOWARDS ACHIEVING AN OPTIMAL LEGISLATIVE FRAMEWORK WHICH WOULD RESPOND TO THE NEEDS OF ALL STAKEHOLDERS INVOLVED WHETHER THEY ARE PATIENTS OR AUTHORITIES OR PHARMACEUTICAL COMPANIES,"I fully understand some of the concerns raised tonight, and I'm confident that the continued dialogue among institutions is the solution towards achieving an optimal legislative framework, which would respond to the needs of all stakeholders involved, whether we speak about patients or authorities or pharmaceutical companies.",True
638,20140415-0900-PLENARY-19-en_20140415-20:03:26_9,THIS IS THE CLEAR LESSON FROM MEMBER STATES SUCH AS IRELAND WHICH HAVE THAT SHOWN SIMPLE MEASURES CAN LEAD TO BIG CHANGES THE TIME HAS COME FOR MEMBER STATES TO TAKE ACTION ACROSS THE EUROPEAN UNION BUILDING ON THE SUCCESSFUL INITIATIVES ALREADY IN PLACE AND IN RESPONSE TO BROAD PUBLIC CONCERN AND SUPPORT,"Tukaj je tukaj lezen iz membranej stvari, kaj je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da",True
639,20140115-0900-PLENARY-16-en_20140115-19:08:51_16,PROCESS KOSOVO NOW NEEDS TO FOCUS ON IMPLEMENTING THE REFORMS IN ORDER TO MEET THE OBLIGATIONS UNDER THE PROPOSED,Κώσοβο now needs to focus on implementing the reforms in order to meet the obligations under the proposed SAA.,True
640,20171213-0900-PLENARY-16-en_20171213-15:25:50_12,FOR A LONG TIME THE COMMISSION'S POSITION IS THAT BULGARIA AND ROMANIA ALREADY FULFIL THE NECESSARY CONDITIONS THEY WERE POSITIVELY ASSESSED BETWEEN TWO THOUSAND,جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں کہ جانتے ہیں,True
641,20180208-0900-PLENARY-5-en_20180208-10:30:32_3,NO CHALLENGES NO CIRCUMSTANCES WHATSOEVER CAN MOTIVATE THE KILLING OF A HUMAN BEING,"No challenges, no circumstances whatsoever can motivate the killing of the human being.",True
642,20121120-0900-PLENARY-3-en_20121120-10:01:29_11,WE NEED TO HAVE AN ENTREPRENEURIAL SINGLE MARKET AT EUROPEAN LEVEL WHERE THE COMMISSIONER HERE IS RESPONSIBLE AND DOING HIS UTMOST BUT ALSO AT THE MEMBER STATE LEVEL,"We need to have an entrepreneurial single market on the European level, where the commissioner here is responsible and doing his utmost, but also on the member state level.",True
